venta_id,fecha,producto_id,cantidad,canal
785,2025-10-04,11,5,Tienda
786,2025-10-04,28,4,Mayorista
787,2025-10-04,4,7,Mayorista
788,2025-10-05,16,2,Mayorista
789,2025-10-05,6,5,Tienda
790,2025-10-05,26,7,Tienda
791,2025-10-05,18,5,Tienda
792,2025-10-05,10,4,Tienda
793,2025-10-05,28,4,Tienda
794,2025-10-05,5,7,Online
795,2025-10-05,17,5,Tienda
796,2025-10-05,23,1,Online
797,2025-10-05,3,1,Online
798,2025-10-05,18,3,Tienda
799,2025-10-05,26,6,Online
800,2025-10-05,3,7,Mayorista
801,2025-10-05,16,4,Tienda
802,2025-10-05,10,1,Tienda
803,2025-10-05,20,7,Tienda
804,2025-10-05,5,4,Tienda
805,2025-10-05,29,4,Tienda
806,2025-10-05,28,3,Tienda
807,2025-10-05,7,2,Tienda
808,2025-10-05,11,2,Online
809,2025-10-05,18,3,Tienda
810,2025-10-05,23,3,Tienda
811,2025-10-05,14,7,Tienda
812,2025-10-05,6,6,Tienda
813,2025-10-05,4,2,Tienda
814,2025-10-05,30,7,Mayorista
815,2025-10-05,14,7,Tienda
816,2025-10-05,27,6,Tienda
817,2025-10-05,15,7,Mayorista
818,2025-10-05,28,5,Tienda
819,2025-10-05,3,1,Tienda
820,2025-10-05,4,1,Tienda
821,2025-10-06,23,5,Tienda
822,2025-10-06,27,3,Online
823,2025-10-06,20,5,Tienda
824,2025-10-06,19,1,Online
825,2025-10-06,24,7,Online
826,2025-10-06,27,7,Tienda
827,2025-10-06,27,2,Tienda
828,2025-10-06,2,4,Tienda
829,2025-10-06,17,6,Tienda
830,2025-10-06,9,4,Tienda
831,2025-10-06,27,5,Mayorista
832,2025-10-06,20,7,Tienda
833,2025-10-06,14,3,Tienda
834,2025-10-06,7,3,Tienda
835,2025-10-06,12,2,Tienda
836,2025-10-06,22,3,Online
837,2025-10-06,8,6,Mayorista
838,2025-10-06,4,4,Tienda
839,2025-10-06,28,7,Tienda
840,2025-10-06,24,1,Tienda
841,2025-10-06,7,3,Mayorista
842,2025-10-06,11,2,Tienda
843,2025-10-06,30,1,Tienda
844,2025-10-06,22,2,Tienda
845,2025-10-06,19,6,Tienda
846,2025-10-06,11,5,Mayorista
847,2025-10-07,21,4,Tienda
848,2025-10-07,27,6,Tienda
849,2025-10-07,12,6,Online
850,2025-10-07,17,3,Tienda
851,2025-10-07,3,1,Mayorista
852,2025-10-07,6,4,Tienda
853,2025-10-07,3,5,Tienda
854,2025-10-07,23,6,Tienda
855,2025-10-07,11,1,Online
856,2025-10-07,23,7,Online
857,2025-10-07,3,6,Tienda
858,2025-10-07,27,2,Tienda
859,2025-10-07,26,3,Tienda
860,2025-10-07,4,4,Tienda
861,2025-10-07,2,5,Tienda
862,2025-10-07,2,3,Tienda
863,2025-10-08,21,5,Mayorista
864,2025-10-08,27,6,Online
865,2025-10-08,10,2,Tienda
866,2025-10-08,6,2,Tienda
867,2025-10-08,1,7,Mayorista
868,2025-10-08,2,3,Online
869,2025-10-08,24,7,Tienda
870,2025-10-08,30,7,Tienda
871,2025-10-08,2,7,Tienda
872,2025-10-08,24,4,Tienda
873,2025-10-08,3,7,Tienda
874,2025-10-08,18,4,Mayorista
875,2025-10-08,24,6,Tienda
876,2025-10-08,12,1,Online
877,2025-10-08,1,6,Mayorista
878,2025-10-08,18,1,Online
879,2025-10-08,30,1,Online
880,2025-10-08,10,1,Online
881,2025-10-08,7,2,Mayorista
882,2025-10-08,5,6,Online
883,2025-10-08,17,7,Tienda
884,2025-10-08,18,5,Online
885,2025-10-08,26,2,Tienda
886,2025-10-09,24,7,Tienda
887,2025-10-09,30,2,Online
888,2025-10-09,6,2,Mayorista
889,2025-10-09,7,3,Tienda
890,2025-10-09,16,5,Tienda
891,2025-10-09,15,6,Mayorista
892,2025-10-09,17,4,Online
893,2025-10-09,2,3,Tienda
894,2025-10-09,14,4,Tienda
895,2025-10-09,18,6,Tienda
896,2025-10-09,18,2,Tienda
897,2025-10-09,20,7,Tienda
898,2025-10-09,23,7,Tienda
899,2025-10-09,20,7,Tienda
900,2025-10-09,25,1,Online
901,2025-10-09,20,6,Online
902,2025-10-09,16,3,Online
903,2025-10-09,19,5,Tienda
904,2025-10-09,4,1,Mayorista
905,2025-10-09,10,2,Tienda
906,2025-10-09,16,3,Mayorista
907,2025-10-09,27,7,Tienda
908,2025-10-09,21,7,Tienda
909,2025-10-09,4,5,Online
910,2025-10-10,21,2,Online
911,2025-10-10,29,3,Tienda
912,2025-10-10,26,7,Mayorista
913,2025-10-10,10,1,Mayorista
914,2025-10-10,2,7,Online
915,2025-10-10,29,4,Online
916,2025-10-10,29,5,Online
917,2025-10-10,16,4,Mayorista
918,2025-10-10,20,1,Tienda
919,2025-10-10,15,2,Tienda
920,2025-10-10,14,6,Tienda
921,2025-10-10,5,6,Tienda
922,2025-10-10,4,4,Tienda
923,2025-10-10,10,4,Tienda
924,2025-10-10,26,3,Tienda
925,2025-10-10,6,7,Mayorista
926,2025-10-10,9,3,Tienda
927,2025-10-10,16,5,Tienda
928,2025-10-10,8,3,Tienda
929,2025-10-10,6,2,Online
930,2025-10-10,17,4,Mayorista
931,2025-10-10,12,3,Online
932,2025-10-11,20,2,Tienda
933,2025-10-11,21,2,Tienda
934,2025-10-11,24,4,Online
935,2025-10-11,16,5,Online
936,2025-10-11,19,7,Tienda
937,2025-10-11,13,6,Mayorista
938,2025-10-11,2,3,Tienda
939,2025-10-11,4,3,Mayorista
940,2025-10-11,20,3,Mayorista
941,2025-10-11,30,4,Online
942,2025-10-11,2,3,Tienda
943,2025-10-11,17,5,Tienda
944,2025-10-11,24,6,Tienda
945,2025-10-11,26,4,Tienda
946,2025-10-11,16,5,Online
947,2025-10-11,20,1,Mayorista
948,2025-10-11,21,3,Online
949,2025-10-11,27,4,Online
950,2025-10-11,5,4,Tienda
951,2025-10-11,28,1,Tienda
952,2025-10-11,2,4,Mayorista
953,2025-10-11,26,4,Mayorista
954,2025-10-11,3,6,Mayorista
955,2025-10-11,7,7,Tienda
956,2025-10-11,1,7,Mayorista
957,2025-10-11,14,7,Tienda
958,2025-10-11,11,4,Tienda
959,2025-10-12,10,1,Mayorista
960,2025-10-12,3,4,Tienda
961,2025-10-12,15,3,Tienda
962,2025-10-12,28,4,Tienda
963,2025-10-12,20,3,Tienda
964,2025-10-12,16,6,Tienda
965,2025-10-12,14,4,Tienda
966,2025-10-12,15,2,Online
967,2025-10-12,8,3,Tienda
968,2025-10-12,26,7,Tienda
969,2025-10-12,7,3,Tienda
970,2025-10-12,23,4,Tienda
971,2025-10-12,24,2,Tienda
972,2025-10-12,17,3,Tienda
973,2025-10-12,27,2,Tienda
974,2025-10-12,11,4,Online
975,2025-10-12,27,5,Tienda
976,2025-10-12,23,6,Online
977,2025-10-12,26,5,Tienda
978,2025-10-12,20,6,Tienda
979,2025-10-12,27,5,Online
980,2025-10-12,30,2,Tienda
981,2025-10-12,14,6,Tienda
982,2025-10-12,26,5,Tienda
983,2025-10-12,24,2,Tienda
984,2025-10-13,26,7,Tienda
985,2025-10-13,2,2,Online
986,2025-10-13,13,6,Tienda
987,2025-10-13,27,2,Mayorista
988,2025-10-13,21,3,Tienda
989,2025-10-13,16,5,Tienda
990,2025-10-13,13,3,Tienda
991,2025-10-13,26,4,Tienda
992,2025-10-13,22,2,Tienda
993,2025-10-13,15,1,Online
994,2025-10-13,28,4,Tienda
995,2025-10-13,10,7,Mayorista
996,2025-10-13,6,1,Tienda
997,2025-10-13,20,2,Tienda
998,2025-10-13,30,6,Online
999,2025-10-13,10,2,Tienda
1000,2025-10-13,10,2,Tienda
1001,2025-10-13,6,7,Tienda
1002,2025-10-13,27,1,Online
1003,2025-10-13,9,4,Tienda
1004,2025-10-13,15,6,Mayorista
1005,2025-10-13,30,3,Mayorista
1006,2025-10-13,1,6,Online
1007,2025-10-13,17,4,Tienda
1008,2025-10-13,16,5,Online
1009,2025-10-13,26,6,Tienda
1010,2025-10-13,12,7,Tienda
1011,2025-10-13,14,1,Mayorista
1012,2025-10-14,26,1,Tienda
1013,2025-10-14,30,4,Tienda
1014,2025-10-14,6,6,Online
1015,2025-10-14,26,2,Mayorista
1016,2025-10-14,27,7,Tienda
1017,2025-10-14,2,4,Tienda
1018,2025-10-14,24,5,Online
1019,2025-10-14,12,6,Mayorista
1020,2025-10-14,20,6,Tienda
1021,2025-10-14,16,5,Tienda
1022,2025-10-14,10,1,Tienda
1023,2025-10-14,5,2,Tienda
1024,2025-10-14,5,2,Online
1025,2025-10-14,4,6,Tienda
1026,2025-10-14,20,2,Tienda
1027,2025-10-14,12,2,Online
1028,2025-10-14,9,7,Tienda
1029,2025-10-14,21,4,Tienda
1030,2025-10-14,21,1,Tienda
1031,2025-10-14,16,6,Tienda
1032,2025-10-14,29,5,Mayorista
1033,2025-10-15,2,3,Tienda
1034,2025-10-15,29,4,Tienda
1035,2025-10-15,30,6,Tienda
1036,2025-10-15,24,2,Tienda
1037,2025-10-15,15,5,Online
1038,2025-10-15,9,1,Tienda
1039,2025-10-15,26,5,Tienda
1040,2025-10-15,23,3,Online
1041,2025-10-15,9,3,Online
1042,2025-10-15,14,3,Mayorista
1043,2025-10-15,15,4,Tienda
1044,2025-10-15,26,5,Online
1045,2025-10-15,21,1,Tienda
1046,2025-10-15,20,4,Tienda
1047,2025-10-15,20,2,Tienda
1048,2025-10-15,10,3,Tienda
1049,2025-10-15,12,6,Tienda
1050,2025-10-15,2,1,Tienda
1051,2025-10-15,25,3,Tienda
1052,2025-10-16,2,7,Mayorista
1053,2025-10-16,10,3,Online
1054,2025-10-16,5,2,Tienda
1055,2025-10-16,9,1,Mayorista
1056,2025-10-16,10,3,Tienda
1057,2025-10-16,13,3,Tienda
1058,2025-10-16,16,7,Online
1059,2025-10-16,1,3,Tienda
1060,2025-10-16,6,7,Mayorista
1061,2025-10-16,4,3,Online
1062,2025-10-16,17,4,Tienda
1063,2025-10-16,11,4,Online
1064,2025-10-16,16,4,Tienda
1065,2025-10-16,9,3,Tienda
1066,2025-10-16,2,2,Mayorista
1067,2025-10-16,29,7,Online
1068,2025-10-16,4,1,Mayorista
1069,2025-10-16,5,4,Tienda
1070,2025-10-16,6,1,Online
1071,2025-10-16,30,5,Tienda
1072,2025-10-16,20,1,Online
1073,2025-10-16,19,3,Tienda
1074,2025-10-16,30,5,Online
1075,2025-10-16,4,4,Tienda
1076,2025-10-17,21,5,Tienda
1077,2025-10-17,15,3,Mayorista
1078,2025-10-17,11,2,Online
1079,2025-10-17,3,5,Tienda
1080,2025-10-17,10,7,Tienda
1081,2025-10-17,1,1,Tienda
1082,2025-10-17,30,2,Tienda
1083,2025-10-17,9,6,Tienda
1084,2025-10-17,26,2,Tienda
1085,2025-10-17,6,2,Online
1086,2025-10-17,10,4,Tienda
1087,2025-10-17,14,2,Tienda
1088,2025-10-17,11,7,Online
1089,2025-10-17,26,2,Online
1090,2025-10-17,29,5,Online
1091,2025-10-17,27,5,Tienda
1092,2025-10-17,6,7,Tienda
1093,2025-10-17,25,6,Tienda
1094,2025-10-17,6,1,Tienda
1095,2025-10-17,28,6,Tienda
1096,2025-10-17,16,2,Tienda
1097,2025-10-17,11,7,Tienda
1098,2025-10-17,6,2,Online
1099,2025-10-18,17,3,Mayorista
1100,2025-10-18,17,2,Tienda
1101,2025-10-18,15,5,Online
1102,2025-10-18,20,3,Tienda
1103,2025-10-18,8,3,Tienda
1104,2025-10-18,30,2,Mayorista
1105,2025-10-18,4,1,Tienda
1106,2025-10-18,26,5,Tienda
1107,2025-10-18,18,3,Online
1108,2025-10-18,10,2,Tienda
1109,2025-10-18,24,2,Online
1110,2025-10-18,3,7,Tienda
1111,2025-10-18,24,3,Mayorista
1112,2025-10-18,18,6,Tienda
1113,2025-10-18,4,3,Mayorista
1114,2025-10-18,3,5,Tienda
1115,2025-10-18,24,2,Tienda
1116,2025-10-18,11,7,Online
1117,2025-10-18,28,1,Tienda
1118,2025-10-18,24,6,Tienda
1119,2025-10-18,22,4,Tienda
1120,2025-10-18,10,5,Tienda
1121,2025-10-18,22,4,Tienda
1122,2025-10-18,29,2,Tienda
1123,2025-10-18,4,1,Mayorista
1124,2025-10-18,11,2,Tienda
1125,2025-10-18,10,1,Tienda
1126,2025-10-18,13,4,Tienda
1127,2025-10-18,24,2,Tienda
1128,2025-10-18,15,6,Tienda
1129,2025-10-18,17,4,Online
1130,2025-10-18,11,7,Online
1131,2025-10-18,6,1,Mayorista
1132,2025-10-19,19,7,Online
1133,2025-10-19,10,3,Online
1134,2025-10-19,9,5,Tienda
1135,2025-10-19,4,5,Tienda
1136,2025-10-19,20,5,Mayorista
1137,2025-10-19,25,2,Tienda
1138,2025-10-19,24,3,Online
1139,2025-10-19,11,5,Tienda
1140,2025-10-19,8,5,Online
1141,2025-10-19,14,2,Online
1142,2025-10-19,16,2,Tienda
1143,2025-10-19,28,7,Tienda
1144,2025-10-19,27,2,Tienda
1145,2025-10-19,28,6,Tienda
1146,2025-10-19,27,3,Tienda
1147,2025-10-19,30,5,Tienda
1148,2025-10-19,15,2,Tienda
1149,2025-10-19,2,5,Mayorista
1150,2025-10-19,3,5,Tienda
1151,2025-10-19,13,2,Tienda
1152,2025-10-19,10,7,Tienda
1153,2025-10-19,6,2,Online
1154,2025-10-19,29,6,Mayorista
1155,2025-10-19,7,4,Online
1156,2025-10-19,29,1,Tienda
1157,2025-10-20,30,1,Tienda
1158,2025-10-20,3,7,Online
1159,2025-10-20,26,1,Online
1160,2025-10-20,20,5,Tienda
1161,2025-10-20,23,1,Tienda
1162,2025-10-20,22,2,Tienda
1163,2025-10-20,27,3,Online
1164,2025-10-20,7,7,Online
1165,2025-10-20,1,4,Online
1166,2025-10-20,18,7,Tienda
1167,2025-10-20,12,1,Tienda
1168,2025-10-20,5,7,Tienda
1169,2025-10-20,7,1,Mayorista
1170,2025-10-20,11,4,Tienda
1171,2025-10-20,3,6,Tienda
1172,2025-10-20,2,4,Tienda
1173,2025-10-20,28,7,Online
1174,2025-10-20,11,1,Mayorista
1175,2025-10-20,30,2,Tienda
1176,2025-10-21,17,2,Tienda
1177,2025-10-21,22,5,Online
1178,2025-10-21,20,3,Online
1179,2025-10-21,13,7,Tienda
1180,2025-10-21,17,5,Online
1181,2025-10-21,4,2,Tienda
1182,2025-10-21,6,3,Tienda
1183,2025-10-21,29,1,Tienda
1184,2025-10-21,24,3,Online
1185,2025-10-21,28,1,Online
1186,2025-10-21,28,6,Tienda
1187,2025-10-21,20,6,Online
1188,2025-10-21,28,6,Tienda
1189,2025-10-21,14,3,Tienda
1190,2025-10-21,1,5,Tienda
1191,2025-10-21,3,2,Tienda
1192,2025-10-21,4,1,Tienda
1193,2025-10-22,29,7,Tienda
1194,2025-10-22,11,4,Online
1195,2025-10-22,12,1,Tienda
1196,2025-10-22,11,1,Tienda
1197,2025-10-22,28,2,Tienda
1198,2025-10-22,17,1,Online
1199,2025-10-22,28,3,Tienda
1200,2025-10-22,11,1,Tienda
1201,2025-10-22,4,1,Tienda
1202,2025-10-22,17,2,Online
1203,2025-10-22,12,3,Tienda
1204,2025-10-22,26,7,Mayorista
1205,2025-10-22,27,3,Online
1206,2025-10-22,15,5,Online
1207,2025-10-22,30,4,Online
1208,2025-10-22,17,5,Tienda
1209,2025-10-22,10,3,Tienda
1210,2025-10-23,2,4,Online
1211,2025-10-23,10,7,Tienda
1212,2025-10-23,4,4,Tienda
1213,2025-10-23,7,1,Tienda
1214,2025-10-23,20,7,Tienda
1215,2025-10-23,20,7,Online
1216,2025-10-23,14,7,Tienda
1217,2025-10-23,4,7,Tienda
1218,2025-10-23,14,1,Tienda
1219,2025-10-23,12,3,Mayorista
1220,2025-10-23,23,1,Mayorista
1221,2025-10-23,17,4,Tienda
1222,2025-10-23,15,4,Tienda
1223,2025-10-23,15,4,Online
1224,2025-10-23,30,1,Tienda
1225,2025-10-24,1,4,Tienda
1226,2025-10-24,14,3,Tienda
1227,2025-10-24,22,4,Tienda
1228,2025-10-24,26,7,Tienda
1229,2025-10-24,19,2,Mayorista
1230,2025-10-24,27,3,Tienda
1231,2025-10-24,14,2,Tienda
1232,2025-10-24,27,1,Online
1233,2025-10-24,16,6,Tienda
1234,2025-10-24,9,6,Online
1235,2025-10-24,29,3,Tienda
1236,2025-10-24,10,3,Tienda
1237,2025-10-24,2,7,Tienda
1238,2025-10-24,10,1,Tienda
1239,2025-10-25,15,4,Tienda
1240,2025-10-25,21,7,Tienda
1241,2025-10-25,21,4,Tienda
1242,2025-10-25,11,5,Mayorista
1243,2025-10-25,12,4,Tienda
1244,2025-10-25,18,4,Tienda
1245,2025-10-25,18,3,Mayorista
1246,2025-10-25,11,5,Tienda
1247,2025-10-25,11,2,Mayorista
1248,2025-10-25,21,6,Tienda
1249,2025-10-25,20,6,Online
1250,2025-10-25,5,1,Online
1251,2025-10-25,14,6,Mayorista
1252,2025-10-25,28,1,Tienda
1253,2025-10-25,2,4,Mayorista
1254,2025-10-25,27,7,Online
1255,2025-10-25,6,3,Tienda
1256,2025-10-25,16,4,Tienda
1257,2025-10-25,14,6,Online
1258,2025-10-25,1,1,Tienda
1259,2025-10-25,28,4,Tienda
1260,2025-10-25,14,4,Tienda
1261,2025-10-25,29,5,Online
1262,2025-10-25,11,2,Online
1263,2025-10-25,27,6,Mayorista
1264,2025-10-26,20,1,Mayorista
1265,2025-10-26,14,2,Tienda
1266,2025-10-26,6,7,Online
1267,2025-10-26,16,2,Online
1268,2025-10-26,3,4,Tienda
1269,2025-10-26,27,3,Online
1270,2025-10-26,28,3,Online
1271,2025-10-26,26,1,Tienda
1272,2025-10-26,17,5,Tienda
1273,2025-10-26,17,6,Tienda
1274,2025-10-26,30,7,Tienda
1275,2025-10-26,10,6,Tienda
1276,2025-10-26,3,4,Tienda
1277,2025-10-26,17,5,Mayorista
1278,2025-10-26,11,4,Mayorista
1279,2025-10-26,11,2,Tienda
1280,2025-10-26,1,7,Tienda
1281,2025-10-26,18,3,Mayorista
1282,2025-10-26,10,5,Tienda
1283,2025-10-26,7,4,Online
1284,2025-10-26,2,5,Online
1285,2025-10-26,12,3,Tienda
1286,2025-10-26,27,6,Tienda
1287,2025-10-26,11,3,Tienda
1288,2025-10-26,21,5,Mayorista
1289,2025-10-26,24,4,Tienda
1290,2025-10-26,11,5,Online
1291,2025-10-26,26,2,Online
1292,2025-10-26,21,6,Tienda
1293,2025-10-26,17,3,Tienda
1294,2025-10-26,1,6,Tienda
1295,2025-10-26,2,3,Online
1296,2025-10-26,30,1,Online
1297,2025-10-26,25,1,Tienda
1298,2025-10-27,10,4,Tienda
1299,2025-10-27,29,5,Tienda
1300,2025-10-27,22,5,Tienda
1301,2025-10-27,30,3,Tienda
1302,2025-10-27,30,7,Mayorista
1303,2025-10-27,28,4,Tienda
1304,2025-10-27,24,2,Tienda
1305,2025-10-27,19,3,Mayorista
1306,2025-10-27,6,4,Tienda
1307,2025-10-27,16,2,Mayorista
1308,2025-10-27,24,6,Tienda
1309,2025-10-27,16,2,Tienda
1310,2025-10-27,27,3,Tienda
1311,2025-10-27,4,1,Tienda
1312,2025-10-27,12,6,Mayorista
1313,2025-10-27,16,4,Tienda
1314,2025-10-27,14,5,Online
1315,2025-10-27,4,5,Mayorista
1316,2025-10-27,6,4,Tienda
1317,2025-10-27,26,3,Online
1318,2025-10-27,15,7,Mayorista
1319,2025-10-27,2,1,Mayorista
1320,2025-10-27,2,4,Tienda
1321,2025-10-27,15,2,Tienda
1322,2025-10-27,6,6,Tienda
1323,2025-10-27,22,7,Tienda
1324,2025-10-27,26,4,Tienda
1325,2025-10-28,24,6,Tienda
1326,2025-10-28,3,1,Tienda
1327,2025-10-28,24,5,Tienda
1328,2025-10-28,26,2,Online
1329,2025-10-28,13,3,Tienda
1330,2025-10-28,23,3,Mayorista
1331,2025-10-28,28,7,Online
1332,2025-10-28,26,5,Tienda
1333,2025-10-28,13,3,Tienda
1334,2025-10-28,15,2,Mayorista
1335,2025-10-28,25,4,Tienda
1336,2025-10-28,11,5,Tienda
1337,2025-10-28,26,2,Online
1338,2025-10-28,11,6,Tienda
1339,2025-10-28,26,6,Online
1340,2025-10-28,3,7,Online
1341,2025-10-28,2,2,Tienda
1342,2025-10-28,30,2,Mayorista
1343,2025-10-28,27,4,Tienda
1344,2025-10-28,27,5,Tienda
1345,2025-10-28,29,3,Mayorista
1346,2025-10-28,14,1,Tienda
1347,2025-10-28,11,2,Tienda
1348,2025-10-28,5,6,Tienda
1349,2025-10-28,15,5,Online
1350,2025-10-28,9,1,Tienda
1351,2025-10-28,29,4,Online
1352,2025-10-29,10,1,Tienda
1353,2025-10-29,27,1,Tienda
1354,2025-10-29,11,5,Tienda
1355,2025-10-29,8,6,Tienda
1356,2025-10-29,11,3,Online
1357,2025-10-29,8,6,Tienda
1358,2025-10-29,11,7,Tienda
1359,2025-10-29,3,3,Tienda
1360,2025-10-29,6,2,Online
1361,2025-10-29,14,1,Tienda
1362,2025-10-29,27,2,Tienda
1363,2025-10-29,2,1,Tienda
1364,2025-10-29,8,2,Tienda
1365,2025-10-29,28,3,Tienda
1366,2025-10-29,28,7,Tienda
1367,2025-10-29,21,5,Tienda
1368,2025-10-29,10,1,Tienda
1369,2025-10-29,14,6,Online
1370,2025-10-29,8,4,Tienda
1371,2025-10-29,5,2,Tienda
1372,2025-10-30,17,3,Mayorista
1373,2025-10-30,21,4,Tienda
1374,2025-10-30,3,5,Tienda
1375,2025-10-30,6,6,Tienda
1376,2025-10-30,11,7,Online
1377,2025-10-30,21,7,Tienda
1378,2025-10-30,14,6,Tienda
1379,2025-10-30,23,4,Mayorista
1380,2025-10-30,27,2,Tienda
1381,2025-10-30,24,1,Online
1382,2025-10-30,30,1,Tienda
1383,2025-10-30,24,7,Tienda
1384,2025-10-30,27,7,Tienda
1385,2025-10-30,26,7,Tienda
1386,2025-10-30,23,1,Tienda
1387,2025-10-30,26,2,Tienda
1388,2025-10-30,29,6,Tienda
1389,2025-10-30,15,4,Tienda
1390,2025-10-30,20,2,Mayorista
1391,2025-10-30,16,2,Mayorista
1392,2025-10-30,27,2,Tienda
1393,2025-10-30,14,3,Tienda
1394,2025-10-30,26,1,Tienda
1395,2025-10-30,26,3,Tienda
1396,2025-10-30,30,6,Tienda
1397,2025-10-30,10,2,Online
1398,2025-10-30,22,5,Mayorista
1399,2025-10-30,24,3,Online
1400,2025-10-30,29,7,Online
1401,2025-10-31,22,1,Tienda
1402,2025-10-31,3,3,Tienda
1403,2025-10-31,24,1,Online
1404,2025-10-31,30,2,Online
1405,2025-10-31,3,5,Online
1406,2025-10-31,26,7,Tienda
1407,2025-10-31,29,6,Tienda
1408,2025-10-31,9,1,Tienda
1409,2025-10-31,16,6,Tienda
1410,2025-10-31,28,4,Tienda
1411,2025-10-31,29,1,Online
1412,2025-10-31,5,2,Mayorista
1413,2025-10-31,12,5,Online
1414,2025-10-31,22,6,Tienda
1415,2025-10-31,9,4,Online
1416,2025-10-31,11,1,Tienda
1417,2025-10-31,2,3,Tienda
1418,2025-10-31,6,2,Mayorista
1419,2025-10-31,17,5,Tienda
1420,2025-10-31,20,5,Online
1421,2025-10-31,20,6,Tienda
1422,2025-10-31,25,3,Tienda
1423,2025-10-31,14,1,Online
1424,2025-10-31,10,4,Tienda
1425,2025-10-31,2,6,Tienda
1426,2025-10-31,8,6,Online
1427,2025-11-01,19,6,Mayorista
1428,2025-11-01,29,1,Tienda
1429,2025-11-01,16,2,Mayorista
1430,2025-11-01,23,1,Tienda
1431,2025-11-01,22,6,Online
1432,2025-11-01,10,3,Mayorista
1433,2025-11-01,10,4,Tienda
1434,2025-11-01,14,5,Mayorista
1435,2025-11-01,10,2,Mayorista
1436,2025-11-01,12,1,Mayorista
1437,2025-11-01,13,6,Tienda
1438,2025-11-01,19,7,Tienda
1439,2025-11-01,9,6,Tienda
1440,2025-11-01,26,5,Tienda
1441,2025-11-01,14,6,Online
1442,2025-11-01,22,7,Tienda
1443,2025-11-01,3,1,Tienda
1444,2025-11-01,15,3,Tienda
1445,2025-11-01,2,4,Online
1446,2025-11-01,21,2,Online
1447,2025-11-01,12,2,Tienda
1448,2025-11-01,29,4,Online
1449,2025-11-01,11,1,Mayorista
1450,2025-11-01,17,6,Tienda
1451,2025-11-01,10,5,Tienda
1452,2025-11-01,20,6,Tienda
1453,2025-11-01,15,6,Tienda
1454,2025-11-01,12,7,Tienda
1455,2025-11-01,8,2,Tienda
1456,2025-11-01,4,3,Tienda
1457,2025-11-02,9,1,Mayorista
1458,2025-11-02,27,3,Mayorista
1459,2025-11-02,12,6,Tienda
1460,2025-11-02,28,6,Tienda
1461,2025-11-02,8,2,Mayorista
1462,2025-11-02,17,7,Tienda
1463,2025-11-02,16,1,Tienda
1464,2025-11-02,26,3,Tienda
1465,2025-11-02,6,1,Tienda
1466,2025-11-02,28,5,Tienda
1467,2025-11-02,16,3,Tienda
1468,2025-11-02,18,1,Tienda
1469,2025-11-02,16,2,Tienda
1470,2025-11-02,2,4,Mayorista
1471,2025-11-02,15,5,Tienda
1472,2025-11-02,10,2,Tienda
1473,2025-11-02,12,5,Tienda
1474,2025-11-02,20,1,Tienda
1475,2025-11-02,15,5,Tienda
1476,2025-11-02,4,1,Online
1477,2025-11-02,3,3,Tienda
1478,2025-11-02,7,1,Tienda
1479,2025-11-02,7,2,Tienda
1480,2025-11-02,19,2,Tienda
1481,2025-11-02,7,4,Tienda
1482,2025-11-02,27,2,Mayorista
1483,2025-11-02,8,4,Mayorista
1484,2025-11-02,4,7,Tienda
1485,2025-11-02,27,6,Tienda
1486,2025-11-02,11,1,Tienda
1487,2025-11-03,7,7,Tienda
1488,2025-11-03,23,2,Tienda
1489,2025-11-03,12,3,Online
1490,2025-11-03,27,7,Mayorista
1491,2025-11-03,10,4,Online
1492,2025-11-03,16,5,Tienda
1493,2025-11-03,7,5,Tienda
1494,2025-11-03,15,7,Tienda
1495,2025-11-03,6,6,Tienda
1496,2025-11-03,6,5,Tienda
1497,2025-11-03,19,1,Tienda
1498,2025-11-03,10,3,Mayorista
1499,2025-11-03,6,4,Mayorista
1500,2025-11-03,28,3,Tienda
1501,2025-11-03,2,4,Tienda
1502,2025-11-03,17,6,Mayorista
1503,2025-11-03,16,6,Tienda
1504,2025-11-03,10,4,Tienda
1505,2025-11-03,14,3,Tienda
1506,2025-11-03,3,2,Online
1507,2025-11-03,23,4,Online
1508,2025-11-04,26,7,Tienda
1509,2025-11-04,27,1,Tienda
1510,2025-11-04,11,2,Tienda
1511,2025-11-04,29,3,Online
1512,2025-11-04,13,2,Tienda
1513,2025-11-04,26,4,Mayorista
1514,2025-11-04,30,4,Tienda
1515,2025-11-04,22,1,Tienda
1516,2025-11-04,6,5,Tienda
1517,2025-11-04,18,4,Online
1518,2025-11-04,5,1,Mayorista
1519,2025-11-04,25,4,Tienda
1520,2025-11-04,10,2,Tienda
1521,2025-11-04,21,2,Online
1522,2025-11-04,28,5,Online
1523,2025-11-04,7,4,Tienda
1524,2025-11-04,13,7,Online
1525,2025-11-04,20,4,Tienda
1526,2025-11-04,14,4,Mayorista
1527,2025-11-04,6,5,Online
1528,2025-11-04,2,1,Online
1529,2025-11-04,14,5,Tienda
1530,2025-11-04,20,7,Tienda
1531,2025-11-05,15,5,Tienda
1532,2025-11-05,24,3,Tienda
1533,2025-11-05,10,1,Tienda
1534,2025-11-05,18,3,Tienda
1535,2025-11-05,27,1,Online
1536,2025-11-05,11,1,Tienda
1537,2025-11-05,15,1,Tienda
1538,2025-11-05,29,3,Tienda
1539,2025-11-05,26,3,Tienda
1540,2025-11-05,27,4,Tienda
1541,2025-11-05,13,1,Mayorista
1542,2025-11-05,30,1,Tienda
